Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,ProcessedText
616,B000G6RYNE,A37D5847LN3WQ,Wildcat Fan,3,4,4,1211414400,Best Chips Out There!,These are my new favorite!  I have always been a fan of salt and vinegar but these honey dijons have replaced them as my new number one!  They do have a strong taste so loving the honey mustard flavor is a must if you hope to like these.<br /><br />Price wise...I do not see that they are that much of a deal here.  I purchased them for $2.99 at the grocery with no shipping.  I would have given the product 5 stars (easily) had it not been for the price.  The taste is fabulous -- you won't be disappointed.,new favorite always fan salt vinegar honey dijon replaced new number one strong taste loving honey mustard flavor must hope like thesebr br price wisei see much deal purchased grocery shipping would given product star easily price taste fabulous wont disappointed
617,B000G6RYNE,A1GV4HEM6XZC06,Catherine Taylor,3,4,5,1197936000,These chips tasted good,These chips were good. I ended up eating a whole bag a day for a while cause they were so good. I am glad that they do not have any dextrose in them like lays do.,chip good ended eating whole bag day cause good glad dextrose like lay
618,B000G6RYNE,ABCXJIXC6Q6EB,Arthur Kang,3,4,5,1194307200,awesome chips,these are the best chips out there.. nothing can beat this taste. if you like honey mustard then you will definitely like this.. once you eat it you wont stop..addicting stuff,best chip nothing beat taste like honey mustard definitely like eat wont stopaddicting stuff
619,B000G6RYNE,A3MTY0ZE9WYJHL,"Earl M. Rce ""ezdouble07""",3,4,3,1191110400,I dont know if...,I dont know if they were fresh or if they were supposed to taste like they did. I checked the expiration date it was current but still tasted kind of stale to me !!!,dont know fresh supposed taste like checked expiration date current still tasted kind stale
620,B000G6RYNE,A3E9OJWHMXMYYF,AnneSAHM,3,4,5,1180310400,Delicious!,"At first I was thinking, ""cheese flavored chips?""  But I love them.  The herbs they used are just delicious.  The cheese is not overpowering.  They are yummy and crispy!!",first thinking cheese flavored chip love herb used delicious cheese overpowering yummy crispy
621,B000G6RYNE,A2PYL0PSX5MQYQ,JS from Maryland,5,7,2,1306281600,Kettle Foods Spicy Thai Chips,"The Spicy Thai chips used to be the best tasting chips on the market.  However, Kettle Foods has changed the ingredients used, with ginger  being the most important that is now missing.  Notice that they removed ""ginger with attitude"" from the bag.  Sadly, the changing of the ingredients has ruined the chips for me.  They aren't that good anymore and the spice level is virtually non-existent.<br /><br />Here are the original and new ingredient listings:<br /><br />Original Ingredients<br />Select Potatoes, Safflower and/or Sunflower Oil, Honey Powder (Evaporated Cane Syrup, Honey)Salt, Garlic Powder, Jalapeno Pepper, Ground ginger, Onion Powder, Habanero Pepper, Dried Parsley, Citric Acid, Cilantro Extract, Ginger Oil, Cayenne Pepper, White Pepper, Lime Oil.<br /><br />New Ingredients<br />Potatoes, safflower and/or sunflower oil, sugar, dried cane syrup, salt, maltodextrin, yeast extract, spices, garlic powder, onion powder, dried parsley, jalapeno powder, citric acid, natural flavors, lime extract<br /><br />I'm assuming they changed the ingredients in order to cut costs for their new owner,  Blue Diamond.  They might want to get rid of  ""Great Taste Naturally"" from their bags as I don't consider maltodextrin to be very natural.<br /><br />Great job Kettle!  Way to ruin a great thing!",spicy thai chip used best tasting chip market however kettle food changed ingredient used ginger important missing notice removed ginger attitude bag sadly changing ingredient ruined chip arent good anymore spice level virtually nonexistentbr br original new ingredient listingsbr br original ingredientsbr select potato safflower andor sunflower oil honey powder evaporated cane syrup honeysalt garlic powder jalapeno pepper ground ginger onion powder habanero pepper dried parsley citric acid cilantro extract ginger oil cayenne pepper white pepper lime oilbr br new ingredientsbr potato safflower andor sunflower oil sugar dried cane syrup salt maltodextrin yeast extract spice garlic powder onion powder dried parsley jalapeno powder citric acid natural flavor lime extractbr br im assuming changed ingredient order cut cost new owner blue diamond might want get rid great taste naturally bag dont consider maltodextrin naturalbr br great job kettle way ruin great thing
622,B000G6RYNE,A2J4K5SCKZH38C,T. Nelson,5,7,1,1297900800,Expired stock,"I Was sent 3 week past ""Fresh by date"" stock. Chips are noticeably not fresh in taste. Won't order again.<br /><br />EDIT: And just to add to the dangers of expired stock one of the bags had a rat hole in it, black marks on inside of hole very obviously rat. unfortunately I put a chip in my mouth before I saw the hole.<br /><br />Very bad form amazon.",sent week past fresh date stock chip noticeably fresh taste wont order againbr br edit add danger expired stock one bag rat hole black mark inside hole obviously rat unfortunately put chip mouth saw holebr br bad form amazon
623,B000G6RYNE,ADS5APY1NKTL4,"D. Pawl ""Dani""",5,7,5,1175040000,these potato chips are yummy....,"I try to be good, but when I feel like indulging in some delicious, gourmet potato chips, these New York Chedder potato chips are the first flavor I like to go for, when I see them at the natural food store.  The chips are tangy and crunchy and satisfy your potato chip fix like no other brand.",try good feel like indulging delicious gourmet potato chip new york chedder potato chip first flavor like go see natural food store chip tangy crunchy satisfy potato chip fix like brand
624,B000G6RYNE,AKGQ6RM68SQY1,"Catherine Diane ""CDI""",2,3,1,1336521600,ONLY awful because SOMETIMES they are awful,"and THAT is  the problem. I order these by the case of 12 - and when they are good, which is over half the time they are the BEST kettle chip, THE BEST! and then I get a case of the worse - the potatos are mealy and old so I just throw them out and order again, expensive BUT when they are made with good fresh potatos they are the best - the last case is what prompted me to write this - the potatos were weird - like they were almost sour as in going bad - and I even wrote the company that makes them - SO if you want the BEST kettle chip there is try these and if the ones you get are NOT the best try again!<br />I, myself am done ordering because it is creeping me out that they are using soured potatos and either not noticing or not caring.",problem order case good half time best kettle chip best get case worse potato mealy old throw order expensive made good fresh potato best last case prompted write potato weird like almost sour going bad even wrote company make want best kettle chip try one get best try againbr done ordering creeping using soured potato either noticing caring
625,B000G6RYNE,A3TA1UJWRJF9NC,jschristian44,2,3,4,1283472000,4 Stars for price and taste,"I got the sea salt and vinegar chips from Kettle.  I am used to the Salt and Vinegar chips in the white bag if I am allowed to say that.  Anyways, my first impression for this is wow at all the chips you get for the price.  I got the 9 0z x 12 bags and wow it is so many for the price.  You can tell they are high quality chips just from the packaging, also.  Well being used to the cheaper chips I wasn't expecting how mellow these things are.  The ones I am used to have a really sour taste to them which I didn't mind but they had tons of flavor.  These chips don't have any sour to them at all, and taste just like them but a lot less strong aftertaste.  If you want to try out Salt and Vinegar chips I suggest you try these out first.  So, for the price and how many you get, these chips are definately worth it.  They are thick and crunchy like the more expensive chips you get at high quality restaurants.  I recommend these, 4 stars.",got sea salt vinegar chip kettle used salt vinegar chip white bag allowed say anyways first impression wow chip get price got z x bag wow many price tell high quality chip packaging also well used cheaper chip wasnt expecting mellow thing one used really sour taste didnt mind ton flavor chip dont sour taste like lot le strong aftertaste want try salt vinegar chip suggest try first price many get chip definately worth thick crunchy like expensive chip get high quality restaurant recommend star
626,B000G6RYNE,A3M174IC0VXOS2,Gail Cooke,2,3,5,1245024000,"CRISPY, CRUNCHY, AND ROBUST","We've long enjoyed this brand of chip, so when we began to think seriously about limiting out salt intake we were particularly pleased to find these.<br /><br />  Granted I bought them somewhat reluctantly because I'm a confirmed salt-aholic, generously sprinkling it on everything from eggs to green beans.  I was more than pleasantly surprised as these chips have a very satisfying robust taste and are crispy to boot.<br /><br />  How nice to be able to munch on these without worrying about too much salt.",weve long enjoyed brand chip began think seriously limiting salt intake particularly pleased find thesebr br granted bought somewhat reluctantly im confirmed saltaholic generously sprinkling everything egg green bean pleasantly surprised chip satisfying robust taste crispy bootbr br nice able munch without worrying much salt
627,B000G6RYNE,A2FVD05Z2FYW1P,J. Silva,2,3,4,1243987200,Tangy and delicious snack,"For those who love salt and vinegar potato chips, this is the one to choose. The flavor is zippy and tart, with no unpleasant chemical aftertaste like the less ""natural"" versions of this snack. The 2-ounce bags are just right to share at lunch. The chips are a little greasy, and that's why I've given them 4 stars instead of 5.",love salt vinegar potato chip one choose flavor zippy tart unpleasant chemical aftertaste like le natural version snack ounce bag right share lunch chip little greasy thats ive given star instead
628,B000G6RYNE,A3M2VGWFJGRUOH,Eco-Friendly Interior Designer,2,3,5,1217980800,Best Chip,"Kettle lightly slated chips are my favorite on the market. I don't care for the ""fancy"" flavors and these are salted just right. Thick, super crunchy and full of flavor, they are the best!",kettle lightly slated chip favorite market dont care fancy flavor salted right thick super crunchy full flavor best
629,B000G6RYNE,A28HKCWJ7YF2AI,Punim,2,3,3,1198195200,Not low salt,"These chips are tasty but not what I expected from a ""low salt"" item.  They seem as salty as any ""regular"" potato chip, and they also seem excessively greasy.  By comparison, Cape Cod Reduced Fat chips are less salty with at least as much potato flavor and far less greasy.",chip tasty expected low salt item seem salty regular potato chip also seem excessively greasy comparison cape cod reduced fat chip le salty least much potato flavor far le greasy
630,B000G6RYNE,A36QQYEW0AMJEO,"Desperado ""Ron""",2,3,5,1193443200,Best Chips I've Ever Tasted,"Fantastic tasting potato chips. I love the individual bags, great for kids and adults too. No trans fat, no cholesterol, no artifical stuff.<br />Low in sodium and high in potassium, which is great for people like me with HBP.<br />Only problem is Amazon is out of stock some times and price is high.",fantastic tasting potato chip love individual bag great kid adult trans fat cholesterol artifical stuffbr low sodium high potassium great people like hbpbr problem amazon stock time price high
631,B000G6RYNE,A1IVFBJA9KAI1M,Shane Martin,2,3,4,1191369600,Tasty!,"The chips come in a large box with individually wrapped bags of chips. The bags are very strong - much thicker than, say, Lay's potato chip bags. Inside are very tasty kettle cooked chips, salted just right. Because these appear to be cooked in an actual kettle fashion, some are cooked more than others, which gives it a more authentic, non-manufactured feel. Some people may not like that.<br /><br />I reccomend them!",chip come large box individually wrapped bag chip bag strong much thicker say lay potato chip bag inside tasty kettle cooked chip salted right appear cooked actual kettle fashion cooked others give authentic nonmanufactured feel people may like thatbr br reccomend
632,B000G6RYNE,A16Q0OV7CIPQC0,Steffanee Holt,0,0,5,1350345600,Love the smaller bags!,My 8 yo is a Kettle chip addict so I was so happy to find snack size bags for his lunch!!! Great quality and much cheaper than in the stores!!! Will definitely be buying more!,yo kettle chip addict happy find snack size bag lunch great quality much cheaper store definitely buying
633,B000G6RYNE,A2OL5WLCNZVD9K,nonpareil,0,0,3,1347408000,Things you need to know,"Yes, they are good. However, they are absolutely inundated with the flavoring stuff, which is initially satisfying then becomes ""too much"". And certainly isn't good for the waistline or general nutritional issues.<br /><br />AND the package can't be opened without a sharp implement. I couldn't pull it apart at the top as I am used to doing. I don't normally carry a knife or scissors and don't have rodent teeth. Well, I was hungry and was able to rip the bag using my car key. Even then, the bag was *wow* thick and tough.<br /><br />On the package it says these are ""Krinkle Cut"" chips. Turns out that means the corrugated kind, not what I wanted. I don't eat ripple/ridged style chips any more because they take the skin off the roof of my mouth. So this information is important.<br /><br />These are good but so are other brands with which I don't have these problems.",yes good however absolutely inundated flavoring stuff initially satisfying becomes much certainly isnt good waistline general nutritional issuesbr br package cant opened without sharp implement couldnt pull apart top used dont normally carry knife scissors dont rodent teeth well hungry able rip bag using car key even bag wow thick toughbr br package say krinkle cut chip turn mean corrugated kind wanted dont eat rippleridged style chip take skin roof mouth information importantbr br good brand dont problem
634,B000G6RYNE,A1I29JSIGJNWKH,"John G. Edwards ""homiedog""",0,0,5,1347062400,I made a mistake.....,"This may sound rediculous, but I actually ordered the wrong brand of potato chips when I ordered these Kettle-brand jalapeno chips.  At the time I placed my order, I couldn't remember the name of the jalapeno chips that I had recently discovered and liked, and the Kettle-brand chips were packaged in a similarly-colored bag.  But, it all worked out for the best because I do really like the Kettle-brand of jalapeno chips, and will happily munch away on them during upcoming TV football games.  When I run out (probably sometime next year!), I will likey purchase Miss Vicky brand of jalapeno chips, and I plan to try the other flavors of Kettle-brand chips.  Imho, Kettle-brand chips are excellent and I recommend them to all potato chip 'affection-ados'.<br /><br />Sincerely,<br /><br />  Â§ homiedog Â§",may sound rediculous actually ordered wrong brand potato chip ordered kettlebrand jalapeno chip time placed order couldnt remember name jalapeno chip recently discovered liked kettlebrand chip packaged similarlycolored bag worked best really like kettlebrand jalapeno chip happily munch away upcoming tv football game run probably sometime next year likey purchase miss vicky brand jalapeno chip plan try flavor kettlebrand chip imho kettlebrand chip excellent recommend potato chip affectionadosbr br sincerelybr br homiedog
635,B000G6RYNE,A28870VSBU9LDQ,Brian Bean,0,0,3,1344902400,Ok but Miss Vickie's Are Better,Miss Vickies are better but unfortunately less widely available.  I'm not sure tough is the right word but there is a noticeable difference between the two brands and Miss Vickie's are better IMHO.,miss vickies better unfortunately le widely available im sure tough right word noticeable difference two brand miss vickies better imho
636,B000G6RYNE,A2Y0FKOY6WE0NQ,Meg,0,0,3,1338163200,"Do they have to ""bite back""?","I want to like Kettle because they contain no corn oil or soybean oil (which are both GMO, and also my kids are allergic to corn and soy), but darnit, these things bite back! On the plus side, the sharpness of them may keep you from mindlessly enjoying too many. On the minus side, a mouthful of cuts and scratches is not worth it. Do they have to be SO hard and crunchy? What's wrong with simply light and crispy? I vastly prefer Lay's texture, but suffer with Kettle due to the absense of GMOs and corn/soy. I wish they'd come out with something less harsh on the mouth, though.",want like kettle contain corn oil soybean oil gmo also kid allergic corn soy darnit thing bite back plus side sharpness may keep mindlessly enjoying many minus side mouthful cut scratch worth hard crunchy whats wrong simply light crispy vastly prefer lay texture suffer kettle due absense gmos cornsoy wish theyd come something le harsh mouth though
637,B000G6RYNE,ACJW2YSBG2HA1,i am me,0,0,4,1336694400,These chips are awesome if not best but....,I think these chips are awesome if not the best along with Poor Brothers Salt and Vinager chips. But if you buy these Spicy Thai chips in a smaller bag it might have too much of the flavor (at the bottom of the bag) in it then the larger bag at least that was my experience last time I bought these off amazon but that was like in 2010. So I would suggest trying Spicy Thai in a bag bigger then 5 ounces.,think chip awesome best along poor brother salt vinager chip buy spicy thai chip smaller bag might much flavor bottom bag larger bag least experience last time bought amazon like would suggest trying spicy thai bag bigger ounce
638,B000G6RYNE,A1J5HHOPXZ6UNF,Chris,0,0,4,1336608000,kettle chips,"This kettle chips taste ""Good , Crispy & Crunchy "" too ! U will enjoy it also! Moreover,it's thinly cut & sliced!",kettle chip taste good crispy crunchy u enjoy also moreoverits thinly cut sliced
639,B000G6RYNE,A2W1A5GK4A03ZT,"M. Gonzales ""emelgee""",0,0,5,1336262400,GREAT DEAL,I knew my family already liked these chips so it was a no brainer to take advantage of a great price for good chips.  The price per bag can't be beat if you order with subscribe and save and the good thing is you can always change the delivery interval if you notice you go through them quicker or slower than you anticipated.,knew family already liked chip brainer take advantage great price good chip price per bag cant beat order subscribe save good thing always change delivery interval notice go quicker slower anticipated
640,B001EPPFGO,A1RZ4VH27NLDGS,"Jeremy Morgan ""A good book on your shelf is a...",0,0,5,1334534400,What a great tea at this price,"This is a delicious tea!<br /><br />I'm just now becoming a tea geek and really exploring the stuff I like, and Earl Grey is amongst the top, especially with bergamot.<br /><br />The problem I find is the amount of bergamot added is usually too little, or too much.<br /><br />This one is perfect! I really like the balance in the flavor. I don't add anything to this tea, just a part of a teaspoon in a cup and in 2-3 minutes it's ready.<br /><br />Tastes like an expensive tea but priced like Lipton. Definitely recommend it for fans of Earl Grey with a kick!",delicious teabr br im becoming tea geek really exploring stuff like earl grey amongst top especially bergamotbr br problem find amount bergamot added usually little muchbr br one perfect really like balance flavor dont add anything tea part teaspoon cup minute readybr br taste like expensive tea priced like lipton definitely recommend fan earl grey kick
641,B001EPPFGO,ARMHQHFZZII2S,"Anil ""Anil O.""",0,0,5,1326499200,delicious,"I bought this tea as an alternative to very pricey Teavana Black Teas. I have a cup every morning, very smooth refreshing tea.",bought tea alternative pricey teavana black tea cup every morning smooth refreshing tea
642,B001EPPFGO,AXSDHRCTHLA7V,hans heinsbroek,0,0,5,1322006400,Great well balanced Earl Grey,The tea tin is guarding the aroma very well.<br />The taste is beautiful: the Malva flowers do soften the taste and the amount of bergamot is just right.<br />The first time I used too much tea and soaked it for too long (I used as reference Darjeeling FTGFOP First Flush).<br />Since then I save on the quantity of tea leaves and soak the tea for only two minutes.<br />A delight: the best Earl Grey I ever had. The price is very competitive.,tea tin guarding aroma wellbr taste beautiful malva flower soften taste amount bergamot rightbr first time used much tea soaked long used reference darjeeling ftgfop first flushbr since save quantity tea leaf soak tea two minutesbr delight best earl grey ever price competitive
643,B001EPPFGO,A4RC31AVN5LWJ,"Zoran Dzeletovic ""dzela""",0,0,5,1309910400,Best Earl Grey ever,"Pros:<br />- Extremely fragrant<br />- Full bodied<br />- Can be steeped twice<br />- Nice air-tight container<br />- Organic<br /><br />Cons:<br />- Price<br /><br />The Tao of Tea, Blue Flower Earl Grey Black Tea is the best Earl Grey I have ever tasted, and I would recommend it to anyone.<br /><br /><a href=""http://www.amazon.com/gp/product/B001EPPFGO"">The Tao of Tea, Blue Flower Earl Grey Black Tea, Loose Leaf, 3.5-Ounce Tins (Pack of 2)</a>",prosbr extremely fragrantbr full bodiedbr steeped twicebr nice airtight containerbr organicbr br consbr pricebr br tao tea blue flower earl grey black tea best earl grey ever tasted would recommend anyonebr br href tao tea blue flower earl grey black tea loose leaf ounce tin pack
644,B001EPPFGO,AZ2NEHE8TNRUW,prb in California,0,0,5,1295568000,favorite Earl Grey tea,"After a lifetime of tea drinking, I can honestly say that this is the best Earl Grey I have ever tasted.  I have ordered it a number of times, and each batch is consistently excellent. I have even given it as a gift, as its container is superb for keeping loose tea fresh.  The metal canister has an inner lid that is lifted with its own attached knob, so the tea stays dry and fresh for the length of time it takes to use it up.  Do yourself a favor, if you like Earl Grey, and treat yourself to this tea.",lifetime tea drinking honestly say best earl grey ever tasted ordered number time batch consistently excellent even given gift container superb keeping loose tea fresh metal canister inner lid lifted attached knob tea stay dry fresh length time take use favor like earl grey treat tea
645,B007F96QQQ,A3TXK9O5IP3CWQ,Evelyn,0,0,5,1339804800,Delicious,"These biscuits are delicious, not too sweet, with just enough crunch.  We love them.  Quick delivery. We would order them again.  Very satisfied.",biscuit delicious sweet enough crunch love quick delivery would order satisfied
646,B002HQH04O,ATGPKFUEPU3UU,Judith Mariani,0,0,5,1325462400,The best,"Excellent, lo-fat, lo- calorie treat for dogs. I have a German Shorthair Pointer-and these treats are her favorite( the organic peanut butter cookies are for smaller dogs, but she loves them-and for weight-control I like them!)",excellent lofat lo calorie treat dog german shorthair pointerand treat favorite organic peanut butter cooky smaller dog love themand weightcontrol like
647,B002HQH04O,A2ZP7F2XXKGUCR,S. Block,0,0,5,1309132800,A HUGE Success,"My male Maltese dog had been enjoying the Old Roy's Puppy Biscuits from Walmart.  Then I couldn't find them.  I was desperate to find a treat that would measure up.  I ordered six bags of the peanut butter and crossed my fingers.<br /><br />They arrived, and my little guy loves them.  He gets one heart-shaped biscuit at bedtime.  He sleeps in a crate.  When he hears me touch the bag of treats, he beats a path to his crate in high excitement.  They are a BIG hit with my him.  They are well worth the price.  They are high quality and I can even smell peanuts in them.",male maltese dog enjoying old roys puppy biscuit walmart couldnt find desperate find treat would measure ordered six bag peanut butter crossed fingersbr br arrived little guy love get one heartshaped biscuit bedtime sleep crate hears touch bag treat beat path crate high excitement big hit well worth price high quality even smell peanut
648,B0025Z7CGI,A36FYX8CUVHD7A,"J. arroyo ""GOLF NUT""",1,5,5,1323388800,For your Health,This product does a great job of clearing out the kidneys.  It has helped make my husband feel lots better even though he is in early renal failure.,product great job clearing kidney helped make husband feel lot better even though early renal failure
649,B007SESJWC,ADC5ZCN8OLFO1,Gillian B. McArthur,0,0,5,1335052800,Shrimp stir fry,"Love this with a bag of shrimp 3/4 pound, some stir fry veges and a little onion chopped. Not too hot but very tasty.",love bag shrimp pound stir fry veges little onion chopped hot tasty
650,B001EPPCNK,AY1EF0GOH80EK,Natasha Stryker,0,0,4,1349395200,Do not taste from bottle! Mix with vanilla for true flavor.,"So I got this and tasted it strait out of the bottle, it tasted like smoky flavored milk - YUCK! I was depressed I was stuck with 4 bottles of this.  It sat on my shelf and I forgot about it. Last weekend I tasted a Zevia cream soda and was not pleased with the flavor, it tasted weird and smokey like the LorAnn oil I had gotten.  I tried to doctor up the soda with a little SF Vanilla Torani syrup and a tablespoon of heavy cream - IT TASTED AMAZING!!!  The odd smokiness was gone and it had a wonderful rich mouthfeel.<br /><br />So I wanted to see if this would help the LorAnn oil too.  I put a cup of whipping cream in a bowl and added a teaspoon of vanilla and tasted it, it tasted fine.  Then I added ONE DROP of the oil, it is very strong, and stirred it in - IT TASTED SO MUCH BETTER!  I whipped it up and put it on fruit and it was such a treat.<br /><br />Now I will always whip a drop of it with vanilla into desserts and whip cream.  It was such a happy accident to find out how to use it.  When added to vanilla it really adds a new depth of flavor and tastes so different than just out of the bottle or on its own in cream.<br /><br />It is VERY potent so only use a drop and increase after tasting, if you add too much it will ruin the recipe so use a light touch.",got tasted strait bottle tasted like smoky flavored milk yuck depressed stuck bottle sat shelf forgot last weekend tasted zevia cream soda pleased flavor tasted weird smokey like lorann oil gotten tried doctor soda little sf vanilla torani syrup tablespoon heavy cream tasted amazing odd smokiness gone wonderful rich mouthfeelbr br wanted see would help lorann oil put cup whipping cream bowl added teaspoon vanilla tasted tasted fine added one drop oil strong stirred tasted much better whipped put fruit treatbr br always whip drop vanilla dessert whip cream happy accident find use added vanilla really add new depth flavor taste different bottle creambr br potent use drop increase tasting add much ruin recipe use light touch
651,B001EPPCNK,A2DLQ100P4PBMM,"Bill ""whuebl""",0,0,5,1298851200,Bavarian Creme Flavor Oil,"We make up a coffee creamer with 1/4 part commercial coffee creamer, vanilla, butter creme, almond and Bavarian Creme flavors and the rest milk.  It tastes wonderful and is half the price of store-bought!<br /><br />It is excellent!",make coffee creamer part commercial coffee creamer vanilla butter creme almond bavarian creme flavor rest milk taste wonderful half price storeboughtbr br excellent
652,B002U56JXU,AR1T36GLLAFFX,Scott FS,0,0,5,1330560000,The oldest soft drink is still the best!,"I'm from Detroit, and I was raised on Vernor's ginger ale.  Once I moved to California, though, I found it difficult to find Vernor's.  It would pop up here and there, and then disappear.  I guess without advertising, it just never found a home.<br /><br />I prefer the plastic bottles, but the ideal size is the 16.9 oz (500 ml) or the one liter.  The problem with the two liter size is that it takes one person (me) too long to drink it, letting it go flat.<br /><br />In any case, Vernor's is unique in that it is aged in oak for three years, I think.  That imparts a great, unique flavor.<br /><br />I wish it would catch on again, and become available more widely.<br /><br />(Recently I did see it on sale in Redwood City in California's Bay Area, south of San Francisco.  The next day, it was gone!",im detroit raised vernors ginger ale moved california though found difficult find vernors would pop disappear guess without advertising never found homebr br prefer plastic bottle ideal size oz ml one liter problem two liter size take one person long drink letting go flatbr br case vernors unique aged oak three year think imparts great unique flavorbr br wish would catch become available widelybr br recently see sale redwood city california bay area south san francisco next day gone
653,B002U56JXU,A6GMEO3VRY51S,microjoe,0,0,5,1294272000,Made in Michigan since 1866,"I like ""Vernor's"", and drink it all the time. It is old fashioned drink from Michigan, since 1866, and the labeling was known for its lovely green and gold colors and the gnome character. If you look at the can it is actually called ginger soda instead of ale and is different than typical ginger ale in taste. Vernors has a strong vanilla presence, is smoother and more moist, and sweeter than a ginger ale. It is closer to a cream soda than ginger ale, very good. A ginger ale is more dry, higher in carbonation, and has a spicier bite to it. Vernors has 39 grams sugar per can, versus 33 grams per can for Schweppes Ginger Ale. Neither has caffeine.<br /><br />The recipe has changed a bit over the years mostly in the choice of sweeteners. They use the same high fructose corn syrup that the cost-cutting mega soda companies use, rather than the cane sugar they used to use. The down side to that is that the corn syrup syrup drowns out some of the flavors. Many microbrews are using cane sugar again, although it costs more, to get a better taste. Vernor's is still aged in oak barrels for 3 years, no doubt accounting for the smoothness. All in all a great soda for anytime. The soda is also known, like other ginger drinks, for its use as a home remedy for an upset stomach.<br />Vernor's is a regional soda, and there are many areas of the country you can't find it in. That is why it sells here. They may be selling it in glass bottles again soon, at least there is a page that says so the day I am writing this comment. Search at Amazon for ASIN: B001JK2SEG to see what I mean. Vernors has quite a history, and there are two books at Amazon about the soda. The first is Vernor's Ginger Ale (Images of America: Michigan) ISBN-10: 0738551856. The second book is ""The Vernor's Story: From Gnomes to Now"" ISBN-10: 0472066978 a book about the company's marketing green and gold packaging with the famous gnome, and Vernor's fans.",like vernors drink time old fashioned drink michigan since labeling known lovely green gold color gnome character look actually called ginger soda instead ale different typical ginger ale taste vernors strong vanilla presence smoother moist sweeter ginger ale closer cream soda ginger ale good ginger ale dry higher carbonation spicier bite vernors gram sugar per versus gram per schweppes ginger ale neither caffeinebr br recipe changed bit year mostly choice sweetener use high fructose corn syrup costcutting mega soda company use rather cane sugar used use side corn syrup syrup drowns flavor many microbrews using cane sugar although cost get better taste vernors still aged oak barrel year doubt accounting smoothness great soda anytime soda also known like ginger drink use home remedy upset stomachbr vernors regional soda many area country cant find sell may selling glass bottle soon least page say day writing comment search amazon asin bjkseg see mean vernors quite history two book amazon soda first vernors ginger ale image america michigan isbn second book vernors story gnome isbn book company marketing green gold packaging famous gnome vernors fan
654,B002BCD2OG,A2ZE5ICI6LWAZ0,"Debra Schiff ""http://hereandthere123.blogspot...",27,27,5,1259193600,"Caramel flavor, excellent for baking and toppings (tips for using agave, too)","If you want to find a good flavor substitute for maple syrup, barley malt, or brown rice syrup, this will do nicely. I use Madhava's agave nectar in my baked goods all the time, and am always pleased with the results. At the time I'm writing this, Amazon was out of stock as a vendor. However, when it was in stock, it was priced well for the 2-pack.<br /><br />Other than baking, I've used it to top waffles, pancakes, and in small doses (1/2 teaspoon) added it to oatmeal. A little goes a long way.<br /><br />Using agave nectar: Use 1/3 to 1/2 less agave nectar than you would another sweetener (depending on your taste and the recipe. Recipes with dried fruit need much less), cut the heat in the oven by 25 degrees F; if there is oil in the recipe, cut it by 1/3 (alternately, use a tablespoon or two of sifted coconut flour to absorb more of the liquid -- just don't use too much or your recipe will be dry). Additionally, when baking, make sure to mix it with the wet ingredients prior to adding it to the dry. Most bakers might already know this, but remember to read recipes first because sugar is typically added with dry ingredients (unless beaten with butter first).<br /><br />Agave nectar does not crystalize like other sugars do, so you won't be able to substitute it for corn syrup in making hard candy. However, I highly recommend it for baking. It makes everything moister.<br /><br />If you are looking for less caramel flavor, you'll need to use the light version of this product (equally good in all applications).",want find good flavor substitute maple syrup barley malt brown rice syrup nicely use madhavas agave nectar baked good time always pleased result time im writing amazon stock vendor however stock priced well packbr br baking ive used top waffle pancake small dos teaspoon added oatmeal little go long waybr br using agave nectar use le agave nectar would another sweetener depending taste recipe recipe dried fruit need much le cut heat oven degree f oil recipe cut alternately use tablespoon two sifted coconut flour absorb liquid dont use much recipe dry additionally baking make sure mix wet ingredient prior adding dry baker might already know remember read recipe first sugar typically added dry ingredient unless beaten butter firstbr br agave nectar crystalize like sugar wont able substitute corn syrup making hard candy however highly recommend baking make everything moisterbr br looking le caramel flavor youll need use light version product equally good application
655,B002BCD2OG,A2LYOW4YW8R2HO,Richard C. Washburn,12,12,4,1292371200,These weigh 46 oz. NOT 46 fluid ounces,"Good quality nectar.  Very tasty.<br /><br />However, I was expecting 46 fluid ounces, not 46 ounces in weight.<br /><br />I find that 46 ounces in weight makes about 32 fluid ounces.",good quality nectar tastybr br however expecting fluid ounce ounce weightbr br find ounce weight make fluid ounce
656,B002BCD2OG,A18TQ3KJY1J015,"P. Ernst ""4beanerboy""",8,8,5,1265241600,Great buy!,First time I've ever used Agave Nectar -- and it is great.  Keeps the blood sugar stable.  Great buy also!,first time ive ever used agave nectar great keep blood sugar stable great buy also
657,B002BCD2OG,A1Q1AUJ3E43I8G,purple lotus,1,1,5,1288656000,excellent sweetner,"This sweetner is the best, it brings out the true flavors in what ever you add it to. And it has great health benefts.",sweetner best brings true flavor ever add great health benefts
658,B002BCD2OG,A3U58GFUQAOZLE,Jani Hager,1,1,5,1287100800,Agave syrup,I love this stuff.  It sweetens without affecting the blood glucose levels.  Now if I could only figure out how to make tequila I would be set.  Just kidding.,love stuff sweetens without affecting blood glucose level could figure make tequila would set kidding
